OCC_CODE	OCC_TITLE	OCC_GROUP	TOT_EMP	EMP_PRSE	H_MEAN	A_MEAN	MEAN_PRSE	H_PCT10	H_PCT25	H_MEDIAN	H_PCT75	H_PCT90	A_PCT10	A_PCT25	A_MEDIAN	A_PCT75	A_PCT90	ANNUAL	HOURLY
43-6012	Legal Secretaries	detailed	191200	1.5	23.03	47900	0.8	12.97	16.11	21.24	28.56	36.31	26970	33510	44180	59410	75530		
43-6013	Medical Secretaries	detailed	556820	0.7	16.85	35060	0.3	11.16	13.32	16.22	19.42	23.91	23220	27710	33730	40400	49730		
43-6014	Secretaries and Administrative Assistants, Except Legal, Medical, and Executive	detailed	2295510	0.3	17.38	36140	0.2	10.32	13.13	16.74	21.11	25.51	21470	27320	34820	43920	53060		
43-9000	Other Office and Administrative Support Workers	minor	3940510	0.3	16.31	33930	0.2	9.46	11.60	15.19	19.49	24.71	19680	24130	31590	40550	51400		
43-9010	Computer Operators	broad	46810	2.3	21.10	43880	0.7	11.71	15.44	20.32	26.79	30.50	24360	32120	42270	55730	63430		
43-9011	Computer Operators	detailed	46810	2.3	21.10	43880	0.7	11.71	15.44	20.32	26.79	30.50	24360	32120	42270	55730	63430		
43-9020	Data Entry and Information Processing Workers	broad	262040	1.1	16.24	33780	0.6	10.23	12.50	15.38	19.04	23.57	21290	26010	31980	39610	49030		
43-9021	Data Entry Keyers	detailed	194810	1.3	15.21	31640	0.3	10.01	11.94	14.47	17.86	21.81	20810	24840	30100	37150	45360		
43-9022	Word Processors and Typists	detailed	67230	2.0	19.22	39970	1.5	12.57	15.40	18.63	22.65	26.83	26140	32030	38740	47110	55810		
43-9030	Desktop Publishers	broad	13090	4.3	21.34	44380	1.1	11.17	15.35	19.76	26.57	33.79	23230	31920	41090	55280	70290		
43-9031	Desktop Publishers	detailed	13090	4.3	21.34	44380	1.1	11.17	15.35	19.76	26.57	33.79	23230	31920	41090	55280	70290		
43-9040	Insurance Claims and Policy Processing Clerks	broad	274350	1.7	19.61	40780	0.4	12.74	15.24	18.48	23.08	28.51	26510	31700	38430	48000	59310		
43-9041	Insurance Claims and Policy Processing Clerks	detailed	274350	1.7	19.61	40780	0.4	12.74	15.24	18.48	23.08	28.51	26510	31700	38430	48000	59310		
43-9050	Mail Clerks and Mail Machine Operators, Except Postal Service	broad	91530	3.0	14.70	30580	0.6	9.19	10.94	14.02	17.76	21.74	19110	22750	29160	36940	45220		
43-9051	Mail Clerks and Mail Machine Operators, Except Postal Service	detailed	91530	3.0	14.70	30580	0.6	9.19	10.94	14.02	17.76	21.74	19110	22750	29160	36940	45220		
43-9060	Office Clerks, General	broad	2955550	0.4	15.87	33010	0.2	9.28	11.20	14.70	19.01	24.24	19300	23300	30580	39530	50410		
43-9061	Office Clerks, General	detailed	2955550	0.4	15.87	33010	0.2	9.28	11.20	14.70	19.01	24.24	19300	23300	30580	39530	50410		
43-9070	Office Machine Operators, Except Computer	broad	58160	3.0	15.57	32390	0.6	9.87	11.70	14.64	18.50	23.19	20530	24340	30460	38470	48240		
43-9071	Office Machine Operators, Except Computer	detailed	58160	3.0	15.57	32390	0.6	9.87	11.70	14.64	18.50	23.19	20530	24340	30460	38470	48240		
43-9080	Proofreaders and Copy Markers	broad	11430	5.3	19.06	39640	1.7	10.41	13.53	17.77	23.24	29.10	21660	28150	36960	48350	60530		
43-9081	Proofreaders and Copy Markers	detailed	11430	5.3	19.06	39640	1.7	10.41	13.53	17.77	23.24	29.10	21660	28150	36960	48350	60530		
43-9110	Statistical Assistants	broad	10900	3.7	23.22	48300	0.9	14.51	17.97	22.53	28.01	33.40	30190	37370	46850	58260	69480		
43-9111	Statistical Assistants	detailed	10900	3.7	23.22	48300	0.9	14.51	17.97	22.53	28.01	33.40	30190	37370	46850	58260	69480		
43-9190	Miscellaneous Office and Administrative Support Workers	broad	216650	1.3	17.33	36040	0.7	9.70	11.84	16.36	20.99	26.54	20170	24630	34020	43660	55210		
43-9199	Office and Administrative Support Workers, All Other	detailed	216650	1.3	17.33	36040	0.7	9.70	11.84	16.36	20.99	26.54	20170	24630	34020	43660	55210		
45-0000	Farming, Fishing, and Forestry Occupations	major	463640	1.2	13.37	27810	0.5	9.32	10.01	11.30	14.87	20.60	19380	20810	23510	30930	42860		
45-1000	Supervisors of Farming, Fishing, and Forestry Workers	minor	19550	2.3	23.47	48820	0.9	12.78	16.05	21.79	28.73	36.67	26570	33380	45320	59770	76270		
45-1010	First-Line Supervisors of Farming, Fishing, and Forestry Workers	broad	19550	2.3	23.47	48820	0.9	12.78	16.05	21.79	28.73	36.67	26570	33380	45320	59770	76270		
45-1011	First-Line Supervisors of Farming, Fishing, and Forestry Workers	detailed	19550	2.3	23.47	48820	0.9	12.78	16.05	21.79	28.73	36.67	26570	33380	45320	59770	76270		
45-2000	Agricultural Workers	minor	397630	1.3	12.30	25570	0.4	9.21	10.01	10.93	13.26	17.64	19160	20810	22740	27570	36680		
45-2010	Agricultural Inspectors	broad	14710	3.1	21.28	44260	0.6	12.78	15.54	20.58	25.03	30.69	26580	32320	42800	52060	63840		
45-2011	Agricultural Inspectors	detailed	14710	3.1	21.28	44260	0.6	12.78	15.54	20.58	25.03	30.69	26580	32320	42800	52060	63840		
45-2020	Animal Breeders	broad	1270	11.5	20.35	42340	5.6	10.93	13.22	17.16	24.99	35.16	22730	27510	35690	51970	73130		
45-2021	Animal Breeders	detailed	1270	11.5	20.35	42340	5.6	10.93	13.22	17.16	24.99	35.16	22730	27510	35690	51970	73130		
45-2040	Graders and Sorters, Agricultural Products	broad	38780	4.0	11.68	24280	0.9	8.78	9.82	10.83	12.61	16.23	18260	20430	22520	26240	33750		
45-2041	Graders and Sorters, Agricultural Products	detailed	38780	4.0	11.68	24280	0.9	8.78	9.82	10.83	12.61	16.23	18260	20430	22520	26240	33750		
45-2090	Miscellaneous Agricultural Workers	broad	342870	1.6	11.95	24860	0.4	9.24	10.01	10.83	12.72	16.66	19210	20810	22520	26470	34660		
45-2091	Agricultural Equipment Operators	detailed	28700	4.7	14.63	30430	1.2	9.39	11.17	13.87	17.17	21.01	19540	23240	28850	35720	43690		
45-2092	Farmworkers and Laborers, Crop, Nursery, and Greenhouse	detailed	273450	1.9	11.45	23820	0.5	9.35	10.00	10.58	11.86	14.87	19450	20810	22000	24660	30940		
45-2093	Farmworkers, Farm, Ranch, and Aquacultural Animals	detailed	35670	2.6	12.90	26840	0.6	8.63	9.75	11.79	14.99	18.86	17940	20270	24520	31190	39230		
45-2099	Agricultural Workers, All Other	detailed	5040	8.1	16.88	35120	2.8	9.54	11.55	14.98	19.56	26.21	19850	24020	31160	40690	54520		
45-3000	Fishing and Hunting Workers	minor	650	12.8	15.11	31440	6.0	8.69	10.25	14.08	19.42	22.85	18080	21320	29280	40390	47530		
45-3010	Fishers and Related Fishing Workers	broad	520	13.1	14.78	30740	7.2	8.49	9.57	13.04	19.64	23.12	17660	19900	27110	40860	48080		
45-3011	Fishers and Related Fishing Workers	detailed	520	13.1	14.78	30740	7.2	8.49	9.57	13.04	19.64	23.12	17660	19900	27110	40860	48080		
45-4000	Forest, Conservation, and Logging Workers	minor	45820	2.1	18.37	38210	1.0	10.25	13.55	17.55	22.23	27.37	21330	28180	36510	46240	56930		
45-4010	Forest and Conservation Workers	broad	7170	3.9	15.00	31200	1.3	9.18	9.81	12.95	18.60	23.63	19100	20400	26940	38700	49150		
45-4011	Forest and Conservation Workers	detailed	7170	3.9	15.00	31200	1.3	9.18	9.81	12.95	18.60	23.63	19100	20400	26940	38700	49150		
45-4020	Logging Workers	broad	38650	2.4	19.00	39510	1.1	11.44	14.48	18.07	22.68	27.93	23790	30120	37590	47180	58080		
45-4021	Fallers	detailed	5370	11.0	20.62	42900	3.3	11.58	14.36	17.96	25.11	34.42	24090	29860	37370	52220	71590		
45-4022	Logging Equipment Operators	detailed	27250	2.9	18.69	38880	1.2	11.38	14.36	18.03	22.52	26.98	23680	29870	37490	46830	56110		
45-4023	Log Graders and Scalers	detailed	3020	5.9	18.34	38150	1.7	11.34	14.12	17.83	22.03	25.54	23590	29370	37090	45820	53110		
45-4029	Logging Workers, All Other	detailed	3010	9.7	19.50	40560	3.2	12.33	16.01	18.73	22.68	27.61	25640	33300	38950	47180	57430		
47-0000	Construction and Extraction Occupations	major	5585420	0.3	23.51	48900	0.2	12.44	15.68	20.96	29.17	38.85	25880	32610	43610	60670	80820		
47-1000	Supervisors of Construction and Extraction Workers	minor	538220	0.6	32.71	68040	0.2	19.23	24.13	30.28	39.13	49.46	40010	50190	62980	81400	102880		
47-1010	First-Line Supervisors of Construction Trades and Extraction Workers	broad	538220	0.6	32.71	68040	0.2	19.23	24.13	30.28	39.13	49.46	40010	50190	62980	81400	102880		
47-1011	First-Line Supervisors of Construction Trades and Extraction Workers	detailed	538220	0.6	32.71	68040	0.2	19.23	24.13	30.28	39.13	49.46	40010	50190	62980	81400	102880		
47-2000	Construction Trades Workers	minor	4216890	0.3	22.88	47580	0.2	12.42	15.53	20.34	28.31	37.86	25840	32290	42310	58890	78750		
47-2010	Boilermakers	broad	16660	4.8	29.90	62200	1.1	18.12	23.85	29.84	36.30	41.25	37690	49610	62060	75500	85800		
47-2011	Boilermakers	detailed	16660	4.8	29.90	62200	1.1	18.12	23.85	29.84	36.30	41.25	37690	49610	62060	75500	85800		
47-2020	Brickmasons, Blockmasons, and Stonemasons	broad	77560	2.2	24.89	51770	1.1	13.66	17.39	22.88	30.02	39.54	28410	36160	47590	62450	82240		
47-2021	Brickmasons and Blockmasons	detailed	64370	2.5	25.69	53440	1.2	14.46	18.07	23.68	30.82	40.43	30070	37590	49250	64110	84100		
47-2022	Stonemasons	detailed	13190	7.6	20.98	43650	2.7	11.37	14.53	19.13	24.91	31.63	23650	30230	39780	51810	65790		
47-2030	Carpenters	broad	676980	0.8	23.24	48340	0.4	13.02	16.24	20.96	28.22	38.21	27070	33770	43600	58700	79480		
47-2031	Carpenters	detailed	676980	0.8	23.24	48340	0.4	13.02	16.24	20.96	28.22	38.21	27070	33770	43600	58700	79480		
47-2040	Carpet, Floor, and Tile Installers and Finishers	broad	77410	2.4	21.13	43950	1.3	10.79	14.23	18.82	25.62	34.81	22450	29600	39150	53300	72400		
47-2041	Carpet Installers	detailed	25660	5.0	21.30	44310	2.4	10.00	13.30	18.40	26.23	38.67	20810	27660	38280	54560	80440		
47-2042	Floor Layers, Except Carpet, Wood, and Hard Tiles	detailed	10340	6.3	20.37	42370	2.3	11.18	14.15	18.19	24.49	33.04	23260	29420	37840	50950	68720		
47-2043	Floor Sanders and Finishers	detailed	4590	10.0	18.70	38890	3.7	10.80	13.53	17.72	23.69	28.68	22470	28150	36860	49280	59660		
47-2044	Tile and Marble Setters	detailed	36830	3.6	21.52	44770	1.8	11.63	15.07	19.45	25.90	34.26	24200	31350	40460	53870	71260		
47-2050	Cement Masons, Concrete Finishers, and Terrazzo Workers	broad	177340	1.5	21.04	43770	0.7	12.78	15.34	18.85	24.74	33.00	26580	31920	39210	51470	68640		
47-2051	Cement Masons and Concrete Finishers	detailed	173920	1.5	21.02	43720	0.7	12.79	15.35	18.84	24.72	32.92	26590	31920	39180	51430	68470		
47-2053	Terrazzo Workers and Finishers	detailed	3420	12.2	22.11	45990	4.7	12.49	15.20	19.68	26.29	36.28	25980	31610	40930	54680	75470		
47-2060	Construction Laborers	broad	912100	0.7	18.22	37890	0.3	10.34	12.76	16.07	21.67	30.09	21510	26550	33430	45080	62600		
47-2061	Construction Laborers	detailed	912100	0.7	18.22	37890	0.3	10.34	12.76	16.07	21.67	30.09	21510	26550	33430	45080	62600		
47-2070	Construction Equipment Operators	broad	412190	0.8	23.95	49810	0.3	13.96	16.91	21.65	29.14	38.32	29030	35170	45040	60610	79700		
47-2071	Paving, Surfacing, and Tamping Equipment Operators	detailed	51880	2.8	21.06	43800	1.2	12.57	15.18	18.74	24.57	33.79	26150	31560	38970	51100	70270		
47-2072	Pile-Driver Operators	detailed	3570	7.3	29.68	61740	2.9	15.26	19.23	26.48	41.06	47.52	31740	40000	55070	85400	98840		
47-2073	Operating Engineers and Other Construction Equipment Operators	detailed	356750	0.8	24.31	50560	0.3	14.29	17.19	22.06	29.56	38.56	29730	35760	45890	61480	80200		
47-2080	Drywall Installers, Ceiling Tile Installers, and Tapers	broad	111650	2.2	23.30	48460	1.3	13.07	16.21	20.33	27.85	39.36	27180	33720	42280	57930	81860		
47-2081	Drywall and Ceiling Tile Installers	detailed	93180	2.3	22.79	47400	1.4	12.90	16.02	19.75	26.47	38.30	26830	33320	41090	55060	79660		
47-2082	Tapers	detailed	18480	4.0	25.86	53790	1.5	14.09	17.64	23.56	33.05	43.40	29320	36690	48990	68750	90260		
47-2110	Electricians	broad	607120	0.8	27.24	56650	0.5	15.29	19.02	25.35	33.49	43.47	31800	39570	52720	69670	90420		
47-2111	Electricians	detailed	607120	0.8	27.24	56650	0.5	15.29	19.02	25.35	33.49	43.47	31800	39570	52720	69670	90420		
47-2120	Glaziers	broad	47140	3.4	22.72	47260	1.2	12.90	16.03	20.16	27.22	38.97	26820	33340	41920	56620	81050		
47-2121	Glaziers	detailed	47140	3.4	22.72	47260	1.2	12.90	16.03	20.16	27.22	38.97	26820	33340	41920	56620	81050		
47-2130	Insulation Workers	broad	56770	3.3	21.67	45070	1.4	12.37	15.08	18.89	25.52	36.06	25720	31360	39280	53080	75010		
47-2131	Insulation Workers, Floor, Ceiling, and Wall	detailed	29500	4.4	18.99	39490	1.4	11.24	13.73	17.15	22.06	29.58	23380	28570	35660	45880	61520		
47-2132	Insulation Workers, Mechanical	detailed	27270	5.1	24.57	51100	2.1	13.91	16.97	21.84	29.46	40.50	28920	35300	45430	61270	84230		
47-2140	Painters and Paperhangers	broad	220470	1.2	19.92	41430	0.7	11.95	14.49	18.04	23.81	30.55	24850	30130	37520	49520	63540		
47-2141	Painters, Construction and Maintenance	detailed	217280	1.2	19.96	41510	0.7	11.95	14.51	18.06	23.85	30.61	24860	30190	37570	49610	63670		
47-2142	Paperhangers	detailed	3190	23.4	17.53	36470	3.1	11.66	13.44	16.23	20.53	25.75	24250	27950	33770	42690	53560		
47-2150	Pipelayers, Plumbers, Pipefitters, and Steamfitters	broad	451500	1.1	26.38	54870	0.5	14.23	18.01	24.18	32.28	42.51	29590	37460	50300	67150	88420		
47-2151	Pipelayers	detailed	39620	2.6	20.61	42860	0.9	12.66	14.79	18.47	24.94	32.47	26320	30760	38410	51870	67550		
47-2152	Plumbers, Pipefitters, and Steamfitters	detailed	411870	1.2	26.94	56030	0.6	14.63	18.53	24.74	33.06	43.53	30430	38530	51450	68770	90530		
47-2160	Plasterers and Stucco Masons	broad	22810	4.9	21.19	44070	1.6	12.89	15.65	18.70	24.45	34.27	26820	32560	38890	50850	71290		
47-2161	Plasterers and Stucco Masons	detailed	22810	4.9	21.19	44070	1.6	12.89	15.65	18.70	24.45	34.27	26820	32560	38890	50850	71290		
47-2170	Reinforcing Iron and Rebar Workers	broad	20020	5.6	25.77	53600	2.0	14.29	17.14	22.89	32.38	43.26	29720	35650	47600	67340	89980		
47-2171	Reinforcing Iron and Rebar Workers	detailed	20020	5.6	25.77	53600	2.0	14.29	17.14	22.89	32.38	43.26	29720	35650	47600	67340	89980		
47-2180	Roofers	broad	116410	1.7	20.23	42080	1.1	12.04	14.48	18.15	24.03	31.07	25040	30110	37760	49980	64630		
47-2181	Roofers	detailed	116410	1.7	20.23	42080	1.1	12.04	14.48	18.15	24.03	31.07	25040	30110	37760	49980	64630		
47-2210	Sheet Metal Workers	broad	134450	2.1	24.56	51080	0.9	12.81	16.50	22.57	30.20	41.03	26640	34320	46940	62820	85340		
47-2211	Sheet Metal Workers	detailed	134450	2.1	24.56	51080	0.9	12.81	16.50	22.57	30.20	41.03	26640	34320	46940	62820	85340		
47-2220	Structural Iron and Steel Workers	broad	69440	2.6	26.94	56040	1.1	14.63	17.93	24.91	34.24	44.15	30440	37290	51800	71220	91830		
47-2221	Structural Iron and Steel Workers	detailed	69440	2.6	26.94	56040	1.1	14.63	17.93	24.91	34.24	44.15	30440	37290	51800	71220	91830		
47-2230	Solar Photovoltaic Installers	broad	8870	11.5	20.43	42500	2.1	13.45	15.89	18.87	23.48	29.12	27970	33050	39240	48850	60570		
47-2231	Solar Photovoltaic Installers	detailed	8870	11.5	20.43	42500	2.1	13.45	15.89	18.87	23.48	29.12	27970	33050	39240	48850	60570		
47-3000	Helpers, Construction Trades	minor	228590	1.4	14.86	30900	0.4	9.75	11.52	14.03	17.35	21.34	20290	23970	29180	36090	44390		
47-3010	Helpers, Construction Trades	broad	228590	1.4	14.86	30900	0.4	9.75	11.52	14.03	17.35	21.34	20290	23970	29180	36090	44390		
47-3011	Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters	detailed	23950	3.5	16.16	33610	1.2	10.27	12.30	14.70	18.37	24.03	21360	25590	30570	38210	49990		
47-3012	Helpers--Carpenters	detailed	35890	3.2	14.52	30200	0.8	9.47	11.16	13.85	17.17	20.69	19690	23210	28810	35720	43030		
47-3013	Helpers--Electricians	detailed	71890	2.6	14.89	30980	0.7	9.67	11.59	14.20	17.53	21.37	20110	24120	29530	36460	44450		
47-3014	Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons	detailed	10780	7.7	13.83	28760	1.5	9.79	10.92	13.13	15.57	19.07	20370	22700	27310	32390	39670		
47-3015	Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters	detailed	54080	2.9	14.73	30640	0.7	9.89	11.65	13.96	17.12	20.90	20570	24220	29030	35610	43470		
47-3016	Helpers--Roofers	detailed	10190	6.9	13.89	28890	1.6	9.77	11.15	13.30	15.83	18.80	20330	23190	27670	32930	39110		
47-3019	Helpers, Construction Trades, All Other	detailed	21820	3.9	15.12	31450	1.1	9.62	11.39	14.07	17.65	22.22	20000	23680	29270	36710	46220		
47-4000	Other Construction and Related Workers	minor	403940	0.9	22.92	47670	0.4	12.50	15.73	20.65	28.06	37.51	26000	32720	42960	58370	78020		
47-4010	Construction and Building Inspectors	broad	94960	1.3	29.45	61250	0.6	16.75	21.64	28.12	36.18	45.30	34830	45010	58480	75250	94220		
47-4011	Construction and Building Inspectors	detailed	94960	1.3	29.45	61250	0.6	16.75	21.64	28.12	36.18	45.30	34830	45010	58480	75250	94220		
47-4020	Elevator Installers and Repairers	broad	22240	4.8	36.95	76860	1.3	18.22	26.95	37.93	46.96	55.28	37890	56060	78890	97670	114980		
47-4021	Elevator Installers and Repairers	detailed	22240	4.8	36.95	76860	1.3	18.22	26.95	37.93	46.96	55.28	37890	56060	78890	97670	114980		
47-4030	Fence Erectors	broad	21500	5.0	17.49	36380	1.7	10.48	12.89	15.94	19.63	27.92	21800	26810	33150	40830	58080		
47-4031	Fence Erectors	detailed	21500	5.0	17.49	36380	1.7	10.48	12.89	15.94	19.63	27.92	21800	26810	33150	40830	58080		
47-4040	Hazardous Materials Removal Workers	broad	44280	2.9	21.88	45500	1.3	12.80	15.50	19.54	27.02	35.66	26630	32250	40640	56210	74160		
47-4041	Hazardous Materials Removal Workers	detailed	44280	2.9	21.88	45500	1.3	12.80	15.50	19.54	27.02	35.66	26630	32250	40640	56210	74160		
47-4050	Highway Maintenance Workers	broad	143320	1.2	19.01	39540	0.3	11.76	14.69	18.33	22.89	27.32	24470	30550	38130	47610	56820		
47-4051	Highway Maintenance Workers	detailed	143320	1.2	19.01	39540	0.3	11.76	14.69	18.33	22.89	27.32	24470	30550	38130	47610	56820		
47-4060	Rail-Track Laying and Maintenance Equipment Operators	broad	14250	4.9	25.39	52810	2.3	15.63	20.07	25.95	29.77	35.00	32500	41740	53970	61920	72810		
47-4061	Rail-Track Laying and Maintenance Equipment Operators	detailed	14250	4.9	25.39	52810	2.3	15.63	20.07	25.95	29.77	35.00	32500	41740	53970	61920	72810		
47-4070	Septic Tank Servicers and Sewer Pipe Cleaners	broad	26320	3.6	18.69	38870	1.0	11.13	13.87	17.51	22.58	28.51	23150	28860	36430	46960	59290		
47-4071	Septic Tank Servicers and Sewer Pipe Cleaners	detailed	26320	3.6	18.69	38870	1.0	11.13	13.87	17.51	22.58	28.51	23150	28860	36430	46960	59290		
47-4090	Miscellaneous Construction and Related Workers	broad	37070	3.9	19.32	40190	1.7	11.55	13.93	17.63	22.90	29.55	24010	28980	36670	47630	61460		
47-4091	Segmental Pavers	detailed	1720	21.0	16.42	34160	5.2	10.49	11.96	16.12	18.84	24.47	21820	24870	33530	39190	50900		
47-4099	Construction and Related Workers, All Other	detailed	35340	4.0	19.46	40480	1.8	11.70	14.00	17.73	23.04	29.78	24340	29120	36890	47930	61940		
47-5000	Extraction Workers	minor	197770	1.7	23.17	48190	0.7	13.45	16.55	21.34	27.90	35.28	27980	34430	44390	58020	73370		
47-5010	Derrick, Rotary Drill, and Service Unit Operators, Oil, Gas, and Mining	broad	71860	2.5	25.97	54010	0.8	15.48	18.45	23.90	30.53	38.96	32190	38380	49720	63500	81040		
47-5011	Derrick Operators, Oil and Gas	detailed	11580	5.8	24.59	51140	1.1	16.24	18.76	23.14	28.83	36.31	33790	39030	48130	59970	75520		
47-5012	Rotary Drill Operators, Oil and Gas	detailed	17400	4.9	27.47	57140	1.3	14.97	19.54	26.17	33.72	41.91	31140	40650	54430	70140	87170		
47-5013	Service Unit Operators, Oil, Gas, and Mining	detailed	42890	3.2	25.73	53520	1.1	15.36	18.08	23.37	30.08	38.35	31950	37610	48610	62570	79770		
47-5020	Earth Drillers, Except Oil and Gas	broad	18500	3.6	24.64	51240	2.9	14.17	16.93	21.33	27.84	36.48	29480	35220	44360	57900	75880		
47-5021	Earth Drillers, Except Oil and Gas	detailed	18500	3.6	24.64	51240	2.9	14.17	16.93	21.33	27.84	36.48	29480	35220	44360	57900	75880		
47-5030	Explosives Workers, Ordnance Handling Experts, and Blasters	broad	6310	6.8	26.24	54580	2.4	16.65	20.00	25.08	32.26	37.82	34630	41600	52170	67110	78660		
47-5031	Explosives Workers, Ordnance Handling Experts, and Blasters	detailed	6310	6.8	26.24	54580	2.4	16.65	20.00	25.08	32.26	37.82	34630	41600	52170	67110	78660		
47-5040	Mining Machine Operators	broad	20120	5.3	24.91	51800	1.5	15.74	19.65	24.75	29.68	35.52	32740	40880	51480	61730	73880		
47-5041	Continuous Mining Machine Operators	detailed	12030	7.8	25.31	52650	1.8	16.59	20.35	24.92	29.54	35.69	34500	42340	51840	61450	74240		
47-5042	Mine Cutting and Channeling Machine Operators	detailed	5930	10.1	24.36	50670	2.9	13.93	18.29	24.95	29.99	35.23	28980	38040	51900	62370	73280		
47-5049	Mining Machine Operators, All Other	detailed	2160	7.9	24.14	50220	3.0	15.78	18.35	23.08	29.59	35.54	32830	38160	48010	61540	73920		
47-5050	Rock Splitters, Quarry	broad	3770	7.6	16.76	34860	1.8	10.53	13.06	16.36	20.38	23.74	21900	27160	34020	42400	49370		
47-5051	Rock Splitters, Quarry	detailed	3770	7.6	16.76	34860	1.8	10.53	13.06	16.36	20.38	23.74	21900	27160	34020	42400	49370		
47-5060	Roof Bolters, Mining	broad	3930	11.5	27.94	58110	1.3	21.04	23.68	27.30	30.75	36.85	43760	49250	56780	63950	76640		
