OCC_CODE	OCC_TITLE	OCC_GROUP	TOT_EMP	EMP_PRSE	H_MEAN	A_MEAN	MEAN_PRSE	H_PCT10	H_PCT25	H_MEDIAN	H_PCT75	H_PCT90	A_PCT10	A_PCT25	A_MEDIAN	A_PCT75	A_PCT90	ANNUAL	HOURLY
43-4121	Library Assistants, Clerical	detailed	98,560	1.4	13.20	27,450	0.5	8.76	9.71	12.12	15.58	19.49	18,220	20,190	25,220	32,400	40,540		
43-4130	Loan Interviewers and Clerks	broad	224,340	1.6	19.37	40,300	0.4	11.88	14.96	18.57	23.22	28.19	24,710	31,110	38,630	48,310	58,630		
43-4131	Loan Interviewers and Clerks	detailed	224,340	1.6	19.37	40,300	0.4	11.88	14.96	18.57	23.22	28.19	24,710	31,110	38,630	48,310	58,630		
43-4140	New Accounts Clerks	broad	41,630	2.7	17.54	36,480	0.6	12.50	14.13	16.82	19.84	24.04	25,990	29,390	34,990	41,260	50,010		
43-4141	New Accounts Clerks	detailed	41,630	2.7	17.54	36,480	0.6	12.50	14.13	16.82	19.84	24.04	25,990	29,390	34,990	41,260	50,010		
43-4150	Order Clerks	broad	176,850	1.6	16.90	35,160	0.5	10.01	12.48	16.04	20.20	25.06	20,820	25,960	33,370	42,010	52,130		
43-4151	Order Clerks	detailed	176,850	1.6	16.90	35,160	0.5	10.01	12.48	16.04	20.20	25.06	20,820	25,960	33,370	42,010	52,130		
43-4160	Human Resources Assistants, Except Payroll and Timekeeping	broad	137,150	0.7	19.28	40,100	0.2	12.43	15.48	18.76	22.86	27.13	25,860	32,190	39,020	47,560	56,440		
43-4161	Human Resources Assistants, Except Payroll and Timekeeping	detailed	137,150	0.7	19.28	40,100	0.2	12.43	15.48	18.76	22.86	27.13	25,860	32,190	39,020	47,560	56,440		
43-4170	Receptionists and Information Clerks	broad	997,770	0.5	14.00	29,120	0.2	9.39	10.91	13.42	16.48	19.41	19,530	22,700	27,920	34,280	40,380		
43-4171	Receptionists and Information Clerks	detailed	997,770	0.5	14.00	29,120	0.2	9.39	10.91	13.42	16.48	19.41	19,530	22,700	27,920	34,280	40,380		
43-4180	Reservation and Transportation Ticket Agents and Travel Clerks	broad	146,350	2.9	18.29	38,050	1.1	10.31	12.42	16.94	24.75	28.49	21,440	25,840	35,230	51,490	59,270		
43-4181	Reservation and Transportation Ticket Agents and Travel Clerks	detailed	146,350	2.9	18.29	38,050	1.1	10.31	12.42	16.94	24.75	28.49	21,440	25,840	35,230	51,490	59,270		
43-4190	Miscellaneous Information and Record Clerks	broad	166,850	1.2	19.28	40,090	0.3	11.94	14.79	18.87	23.10	27.24	24,830	30,760	39,260	48,040	56,650		
43-4199	Information and Record Clerks, All Other	detailed	166,850	1.2	19.28	40,090	0.3	11.94	14.79	18.87	23.10	27.24	24,830	30,760	39,260	48,040	56,650		
43-5000	Material Recording, Scheduling, Dispatching, and Distributing Workers	minor	4,101,520	0.3	16.42	34,150	0.2	9.24	10.81	14.63	20.20	27.87	19,220	22,490	30,430	42,010	57,970		
43-5010	Cargo and Freight Agents	broad	88,920	2.8	21.27	44,250	0.9	11.86	15.69	20.15	25.53	30.93	24,660	32,630	41,920	53,100	64,340		
43-5011	Cargo and Freight Agents	detailed	88,920	2.8	21.27	44,250	0.9	11.86	15.69	20.15	25.53	30.93	24,660	32,630	41,920	53,100	64,340		
43-5020	Couriers and Messengers	broad	74,120	2.5	14.39	29,920	0.7	9.26	10.74	13.54	17.21	21.37	19,260	22,330	28,170	35,800	44,440		
43-5021	Couriers and Messengers	detailed	74,120	2.5	14.39	29,920	0.7	9.26	10.74	13.54	17.21	21.37	19,260	22,330	28,170	35,800	44,440		
43-5030	Dispatchers	broad	293,090	0.9	19.79	41,150	0.4	11.42	14.29	18.40	23.84	30.12	23,760	29,710	38,260	49,590	62,640		
43-5031	Police, Fire, and Ambulance Dispatchers	detailed	95,170	0.9	19.74	41,070	0.4	12.07	14.82	18.69	23.83	29.46	25,100	30,830	38,870	49,570	61,270		
43-5032	Dispatchers, Except Police, Fire, and Ambulance	detailed	197,910	1.2	19.80	41,190	0.6	11.18	14.04	18.24	23.85	30.49	23,260	29,200	37,940	49,600	63,420		
43-5040	Meter Readers, Utilities	broad	34,070	3.4	20.14	41,890	0.8	11.03	13.77	18.72	25.24	31.72	22,950	28,630	38,940	52,500	65,970		
43-5041	Meter Readers, Utilities	detailed	34,070	3.4	20.14	41,890	0.8	11.03	13.77	18.72	25.24	31.72	22,950	28,630	38,940	52,500	65,970		
43-5050	Postal Service Workers	broad	521,750	0.0	24.07	50,070	0.3	16.06	17.70	27.30	28.77	28.78	33,410	36,820	56,790	59,850	59,860		
43-5051	Postal Service Clerks	detailed	82,030	0.0	23.25	48,360	0.2	15.63	19.13	27.30	27.31	27.88	32,520	39,790	56,790	56,800	57,990		
43-5052	Postal Service Mail Carriers	detailed	328,950	0.0	24.33	50,610	0.2	16.07	17.69	27.94	28.78	29.37	33,420	36,800	58,110	59,860	61,100		
43-5053	Postal Service Mail Sorters, Processors, and Processing Machine Operators	detailed	110,770	0.0	23.90	49,710	0.4	15.63	18.39	27.03	27.31	27.55	32,510	38,250	56,220	56,800	57,300		
43-5060	Production, Planning, and Expediting Clerks	broad	321,780	0.7	23.58	49,050	0.3	13.53	17.20	22.48	28.64	35.74	28,140	35,770	46,760	59,560	74,340		
43-5061	Production, Planning, and Expediting Clerks	detailed	321,780	0.7	23.58	49,050	0.3	13.53	17.20	22.48	28.64	35.74	28,140	35,770	46,760	59,560	74,340		
43-5070	Shipping, Receiving, and Traffic Clerks	broad	676,990	0.8	15.94	33,150	0.2	10.10	12.11	14.99	18.75	23.44	21,010	25,190	31,180	39,010	48,760		
43-5071	Shipping, Receiving, and Traffic Clerks	detailed	676,990	0.8	15.94	33,150	0.2	10.10	12.11	14.99	18.75	23.44	21,010	25,190	31,180	39,010	48,760		
43-5080	Stock Clerks and Order Fillers	broad	2,016,340	0.5	12.82	26,670	0.2	8.74	9.71	11.46	14.79	19.11	18,190	20,190	23,840	30,760	39,750		
43-5081	Stock Clerks and Order Fillers	detailed	2,016,340	0.5	12.82	26,670	0.2	8.74	9.71	11.46	14.79	19.11	18,190	20,190	23,840	30,760	39,750		
43-5110	Weighers, Measurers, Checkers, and Samplers, Recordkeeping	broad	74,460	2.1	14.94	31,080	0.5	9.43	10.82	13.84	17.92	22.73	19,610	22,510	28,790	37,260	47,280		
43-5111	Weighers, Measurers, Checkers, and Samplers, Recordkeeping	detailed	74,460	2.1	14.94	31,080	0.5	9.43	10.82	13.84	17.92	22.73	19,610	22,510	28,790	37,260	47,280		
43-6000	Secretaries and Administrative Assistants	minor	3,675,140	0.3	19.39	40,330	0.1	11.02	13.93	17.90	23.48	29.92	22,930	28,960	37,230	48,830	62,230		
43-6010	Secretaries and Administrative Assistants	broad	3,675,140	0.3	19.39	40,330	0.1	11.02	13.93	17.90	23.48	29.92	22,930	28,960	37,230	48,830	62,230		
43-6011	Executive Secretaries and Executive Administrative Assistants	detailed	631,610	0.6	27.84	57,910	0.2	16.77	21.04	26.86	33.74	39.94	34,880	43,770	55,860	70,190	83,070		
43-6012	Legal Secretaries	detailed	191,200	1.5	23.03	47,900	0.8	12.97	16.11	21.24	28.56	36.31	26,970	33,510	44,180	59,410	75,530		
43-6013	Medical Secretaries	detailed	556,820	0.7	16.85	35,060	0.3	11.16	13.32	16.22	19.42	23.91	23,220	27,710	33,730	40,400	49,730		
43-6014	Secretaries and Administrative Assistants, Except Legal, Medical, and Executive	detailed	2,295,510	0.3	17.38	36,140	0.2	10.32	13.13	16.74	21.11	25.51	21,470	27,320	34,820	43,920	53,060		
43-9000	Other Office and Administrative Support Workers	minor	3,940,510	0.3	16.31	33,930	0.2	9.46	11.60	15.19	19.49	24.71	19,680	24,130	31,590	40,550	51,400		
43-9010	Computer Operators	broad	46,810	2.3	21.10	43,880	0.7	11.71	15.44	20.32	26.79	30.50	24,360	32,120	42,270	55,730	63,430		
43-9011	Computer Operators	detailed	46,810	2.3	21.10	43,880	0.7	11.71	15.44	20.32	26.79	30.50	24,360	32,120	42,270	55,730	63,430		
43-9020	Data Entry and Information Processing Workers	broad	262,040	1.1	16.24	33,780	0.6	10.23	12.50	15.38	19.04	23.57	21,290	26,010	31,980	39,610	49,030		
43-9021	Data Entry Keyers	detailed	194,810	1.3	15.21	31,640	0.3	10.01	11.94	14.47	17.86	21.81	20,810	24,840	30,100	37,150	45,360		
43-9022	Word Processors and Typists	detailed	67,230	2.0	19.22	39,970	1.5	12.57	15.40	18.63	22.65	26.83	26,140	32,030	38,740	47,110	55,810		
43-9030	Desktop Publishers	broad	13,090	4.3	21.34	44,380	1.1	11.17	15.35	19.76	26.57	33.79	23,230	31,920	41,090	55,280	70,290		
43-9031	Desktop Publishers	detailed	13,090	4.3	21.34	44,380	1.1	11.17	15.35	19.76	26.57	33.79	23,230	31,920	41,090	55,280	70,290		
43-9040	Insurance Claims and Policy Processing Clerks	broad	274,350	1.7	19.61	40,780	0.4	12.74	15.24	18.48	23.08	28.51	26,510	31,700	38,430	48,000	59,310		
43-9041	Insurance Claims and Policy Processing Clerks	detailed	274,350	1.7	19.61	40,780	0.4	12.74	15.24	18.48	23.08	28.51	26,510	31,700	38,430	48,000	59,310		
43-9050	Mail Clerks and Mail Machine Operators, Except Postal Service	broad	91,530	3.0	14.70	30,580	0.6	9.19	10.94	14.02	17.76	21.74	19,110	22,750	29,160	36,940	45,220		
43-9051	Mail Clerks and Mail Machine Operators, Except Postal Service	detailed	91,530	3.0	14.70	30,580	0.6	9.19	10.94	14.02	17.76	21.74	19,110	22,750	29,160	36,940	45,220		
43-9060	Office Clerks, General	broad	2,955,550	0.4	15.87	33,010	0.2	9.28	11.20	14.70	19.01	24.24	19,300	23,300	30,580	39,530	50,410		
43-9061	Office Clerks, General	detailed	2,955,550	0.4	15.87	33,010	0.2	9.28	11.20	14.70	19.01	24.24	19,300	23,300	30,580	39,530	50,410		
43-9070	Office Machine Operators, Except Computer	broad	58,160	3.0	15.57	32,390	0.6	9.87	11.70	14.64	18.50	23.19	20,530	24,340	30,460	38,470	48,240		
43-9071	Office Machine Operators, Except Computer	detailed	58,160	3.0	15.57	32,390	0.6	9.87	11.70	14.64	18.50	23.19	20,530	24,340	30,460	38,470	48,240		
43-9080	Proofreaders and Copy Markers	broad	11,430	5.3	19.06	39,640	1.7	10.41	13.53	17.77	23.24	29.10	21,660	28,150	36,960	48,350	60,530		
43-9081	Proofreaders and Copy Markers	detailed	11,430	5.3	19.06	39,640	1.7	10.41	13.53	17.77	23.24	29.10	21,660	28,150	36,960	48,350	60,530		
43-9110	Statistical Assistants	broad	10,900	3.7	23.22	48,300	0.9	14.51	17.97	22.53	28.01	33.40	30,190	37,370	46,850	58,260	69,480		
43-9111	Statistical Assistants	detailed	10,900	3.7	23.22	48,300	0.9	14.51	17.97	22.53	28.01	33.40	30,190	37,370	46,850	58,260	69,480		
43-9190	Miscellaneous Office and Administrative Support Workers	broad	216,650	1.3	17.33	36,040	0.7	9.70	11.84	16.36	20.99	26.54	20,170	24,630	34,020	43,660	55,210		
43-9199	Office and Administrative Support Workers, All Other	detailed	216,650	1.3	17.33	36,040	0.7	9.70	11.84	16.36	20.99	26.54	20,170	24,630	34,020	43,660	55,210		
45-0000	Farming, Fishing, and Forestry Occupations	major	463,640	1.2	13.37	27,810	0.5	9.32	10.01	11.30	14.87	20.60	19,380	20,810	23,510	30,930	42,860		
45-1000	Supervisors of Farming, Fishing, and Forestry Workers	minor	19,550	2.3	23.47	48,820	0.9	12.78	16.05	21.79	28.73	36.67	26,570	33,380	45,320	59,770	76,270		
45-1010	First-Line Supervisors of Farming, Fishing, and Forestry Workers	broad	19,550	2.3	23.47	48,820	0.9	12.78	16.05	21.79	28.73	36.67	26,570	33,380	45,320	59,770	76,270		
45-1011	First-Line Supervisors of Farming, Fishing, and Forestry Workers	detailed	19,550	2.3	23.47	48,820	0.9	12.78	16.05	21.79	28.73	36.67	26,570	33,380	45,320	59,770	76,270		
45-2000	Agricultural Workers	minor	397,630	1.3	12.30	25,570	0.4	9.21	10.01	10.93	13.26	17.64	19,160	20,810	22,740	27,570	36,680		
45-2010	Agricultural Inspectors	broad	14,710	3.1	21.28	44,260	0.6	12.78	15.54	20.58	25.03	30.69	26,580	32,320	42,800	52,060	63,840		
45-2011	Agricultural Inspectors	detailed	14,710	3.1	21.28	44,260	0.6	12.78	15.54	20.58	25.03	30.69	26,580	32,320	42,800	52,060	63,840		
45-2020	Animal Breeders	broad	1,270	11.5	20.35	42,340	5.6	10.93	13.22	17.16	24.99	35.16	22,730	27,510	35,690	51,970	73,130		
45-2021	Animal Breeders	detailed	1,270	11.5	20.35	42,340	5.6	10.93	13.22	17.16	24.99	35.16	22,730	27,510	35,690	51,970	73,130		
45-2040	Graders and Sorters, Agricultural Products	broad	38,780	4.0	11.68	24,280	0.9	8.78	9.82	10.83	12.61	16.23	18,260	20,430	22,520	26,240	33,750		
45-2041	Graders and Sorters, Agricultural Products	detailed	38,780	4.0	11.68	24,280	0.9	8.78	9.82	10.83	12.61	16.23	18,260	20,430	22,520	26,240	33,750		
45-2090	Miscellaneous Agricultural Workers	broad	342,870	1.6	11.95	24,860	0.4	9.24	10.01	10.83	12.72	16.66	19,210	20,810	22,520	26,470	34,660		
45-2091	Agricultural Equipment Operators	detailed	28,700	4.7	14.63	30,430	1.2	9.39	11.17	13.87	17.17	21.01	19,540	23,240	28,850	35,720	43,690		
45-2092	Farmworkers and Laborers, Crop, Nursery, and Greenhouse	detailed	273,450	1.9	11.45	23,820	0.5	9.35	10.00	10.58	11.86	14.87	19,450	20,810	22,000	24,660	30,940		
45-2093	Farmworkers, Farm, Ranch, and Aquacultural Animals	detailed	35,670	2.6	12.90	26,840	0.6	8.63	9.75	11.79	14.99	18.86	17,940	20,270	24,520	31,190	39,230		
45-2099	Agricultural Workers, All Other	detailed	5,040	8.1	16.88	35,120	2.8	9.54	11.55	14.98	19.56	26.21	19,850	24,020	31,160	40,690	54,520		
45-3000	Fishing and Hunting Workers	minor	650	12.8	15.11	31,440	6.0	8.69	10.25	14.08	19.42	22.85	18,080	21,320	29,280	40,390	47,530		
45-3010	Fishers and Related Fishing Workers	broad	520	13.1	14.78	30,740	7.2	8.49	9.57	13.04	19.64	23.12	17,660	19,900	27,110	40,860	48,080		
45-3011	Fishers and Related Fishing Workers	detailed	520	13.1	14.78	30,740	7.2	8.49	9.57	13.04	19.64	23.12	17,660	19,900	27,110	40,860	48,080		
45-4000	Forest, Conservation, and Logging Workers	minor	45,820	2.1	18.37	38,210	1.0	10.25	13.55	17.55	22.23	27.37	21,330	28,180	36,510	46,240	56,930		
45-4010	Forest and Conservation Workers	broad	7,170	3.9	15.00	31,200	1.3	9.18	9.81	12.95	18.60	23.63	19,100	20,400	26,940	38,700	49,150		
45-4011	Forest and Conservation Workers	detailed	7,170	3.9	15.00	31,200	1.3	9.18	9.81	12.95	18.60	23.63	19,100	20,400	26,940	38,700	49,150		
45-4020	Logging Workers	broad	38,650	2.4	19.00	39,510	1.1	11.44	14.48	18.07	22.68	27.93	23,790	30,120	37,590	47,180	58,080		
45-4021	Fallers	detailed	5,370	11.0	20.62	42,900	3.3	11.58	14.36	17.96	25.11	34.42	24,090	29,860	37,370	52,220	71,590		
45-4022	Logging Equipment Operators	detailed	27,250	2.9	18.69	38,880	1.2	11.38	14.36	18.03	22.52	26.98	23,680	29,870	37,490	46,830	56,110		
45-4023	Log Graders and Scalers	detailed	3,020	5.9	18.34	38,150	1.7	11.34	14.12	17.83	22.03	25.54	23,590	29,370	37,090	45,820	53,110		
45-4029	Logging Workers, All Other	detailed	3,010	9.7	19.50	40,560	3.2	12.33	16.01	18.73	22.68	27.61	25,640	33,300	38,950	47,180	57,430		
47-0000	Construction and Extraction Occupations	major	5,585,420	0.3	23.51	48,900	0.2	12.44	15.68	20.96	29.17	38.85	25,880	32,610	43,610	60,670	80,820		
47-1000	Supervisors of Construction and Extraction Workers	minor	538,220	0.6	32.71	68,040	0.2	19.23	24.13	30.28	39.13	49.46	40,010	50,190	62,980	81,400	102,880		
47-1010	First-Line Supervisors of Construction Trades and Extraction Workers	broad	538,220	0.6	32.71	68,040	0.2	19.23	24.13	30.28	39.13	49.46	40,010	50,190	62,980	81,400	102,880		
47-1011	First-Line Supervisors of Construction Trades and Extraction Workers	detailed	538,220	0.6	32.71	68,040	0.2	19.23	24.13	30.28	39.13	49.46	40,010	50,190	62,980	81,400	102,880		
47-2000	Construction Trades Workers	minor	4,216,890	0.3	22.88	47,580	0.2	12.42	15.53	20.34	28.31	37.86	25,840	32,290	42,310	58,890	78,750		
47-2010	Boilermakers	broad	16,660	4.8	29.90	62,200	1.1	18.12	23.85	29.84	36.30	41.25	37,690	49,610	62,060	75,500	85,800		
47-2011	Boilermakers	detailed	16,660	4.8	29.90	62,200	1.1	18.12	23.85	29.84	36.30	41.25	37,690	49,610	62,060	75,500	85,800		
47-2020	Brickmasons, Blockmasons, and Stonemasons	broad	77,560	2.2	24.89	51,770	1.1	13.66	17.39	22.88	30.02	39.54	28,410	36,160	47,590	62,450	82,240		
47-2021	Brickmasons and Blockmasons	detailed	64,370	2.5	25.69	53,440	1.2	14.46	18.07	23.68	30.82	40.43	30,070	37,590	49,250	64,110	84,100		
47-2022	Stonemasons	detailed	13,190	7.6	20.98	43,650	2.7	11.37	14.53	19.13	24.91	31.63	23,650	30,230	39,780	51,810	65,790		
47-2030	Carpenters	broad	676,980	0.8	23.24	48,340	0.4	13.02	16.24	20.96	28.22	38.21	27,070	33,770	43,600	58,700	79,480		
47-2031	Carpenters	detailed	676,980	0.8	23.24	48,340	0.4	13.02	16.24	20.96	28.22	38.21	27,070	33,770	43,600	58,700	79,480		
47-2040	Carpet, Floor, and Tile Installers and Finishers	broad	77,410	2.4	21.13	43,950	1.3	10.79	14.23	18.82	25.62	34.81	22,450	29,600	39,150	53,300	72,400		
47-2041	Carpet Installers	detailed	25,660	5.0	21.30	44,310	2.4	10.00	13.30	18.40	26.23	38.67	20,810	27,660	38,280	54,560	80,440		
47-2042	Floor Layers, Except Carpet, Wood, and Hard Tiles	detailed	10,340	6.3	20.37	42,370	2.3	11.18	14.15	18.19	24.49	33.04	23,260	29,420	37,840	50,950	68,720		
47-2043	Floor Sanders and Finishers	detailed	4,590	10.0	18.70	38,890	3.7	10.80	13.53	17.72	23.69	28.68	22,470	28,150	36,860	49,280	59,660		
47-2044	Tile and Marble Setters	detailed	36,830	3.6	21.52	44,770	1.8	11.63	15.07	19.45	25.90	34.26	24,200	31,350	40,460	53,870	71,260		
47-2050	Cement Masons, Concrete Finishers, and Terrazzo Workers	broad	177,340	1.5	21.04	43,770	0.7	12.78	15.34	18.85	24.74	33.00	26,580	31,920	39,210	51,470	68,640		
47-2051	Cement Masons and Concrete Finishers	detailed	173,920	1.5	21.02	43,720	0.7	12.79	15.35	18.84	24.72	32.92	26,590	31,920	39,180	51,430	68,470		
47-2053	Terrazzo Workers and Finishers	detailed	3,420	12.2	22.11	45,990	4.7	12.49	15.20	19.68	26.29	36.28	25,980	31,610	40,930	54,680	75,470		
47-2060	Construction Laborers	broad	912,100	0.7	18.22	37,890	0.3	10.34	12.76	16.07	21.67	30.09	21,510	26,550	33,430	45,080	62,600		
47-2061	Construction Laborers	detailed	912,100	0.7	18.22	37,890	0.3	10.34	12.76	16.07	21.67	30.09	21,510	26,550	33,430	45,080	62,600		
47-2070	Construction Equipment Operators	broad	412,190	0.8	23.95	49,810	0.3	13.96	16.91	21.65	29.14	38.32	29,030	35,170	45,040	60,610	79,700		
47-2071	Paving, Surfacing, and Tamping Equipment Operators	detailed	51,880	2.8	21.06	43,800	1.2	12.57	15.18	18.74	24.57	33.79	26,150	31,560	38,970	51,100	70,270		
47-2072	Pile-Driver Operators	detailed	3,570	7.3	29.68	61,740	2.9	15.26	19.23	26.48	41.06	47.52	31,740	40,000	55,070	85,400	98,840		
47-2073	Operating Engineers and Other Construction Equipment Operators	detailed	356,750	0.8	24.31	50,560	0.3	14.29	17.19	22.06	29.56	38.56	29,730	35,760	45,890	61,480	80,200		
47-2080	Drywall Installers, Ceiling Tile Installers, and Tapers	broad	111,650	2.2	23.30	48,460	1.3	13.07	16.21	20.33	27.85	39.36	27,180	33,720	42,280	57,930	81,860		
47-2081	Drywall and Ceiling Tile Installers	detailed	93,180	2.3	22.79	47,400	1.4	12.90	16.02	19.75	26.47	38.30	26,830	33,320	41,090	55,060	79,660		
47-2082	Tapers	detailed	18,480	4.0	25.86	53,790	1.5	14.09	17.64	23.56	33.05	43.40	29,320	36,690	48,990	68,750	90,260		
47-2110	Electricians	broad	607,120	0.8	27.24	56,650	0.5	15.29	19.02	25.35	33.49	43.47	31,800	39,570	52,720	69,670	90,420		
47-2111	Electricians	detailed	607,120	0.8	27.24	56,650	0.5	15.29	19.02	25.35	33.49	43.47	31,800	39,570	52,720	69,670	90,420		
47-2120	Glaziers	broad	47,140	3.4	22.72	47,260	1.2	12.90	16.03	20.16	27.22	38.97	26,820	33,340	41,920	56,620	81,050		
47-2121	Glaziers	detailed	47,140	3.4	22.72	47,260	1.2	12.90	16.03	20.16	27.22	38.97	26,820	33,340	41,920	56,620	81,050		
47-2130	Insulation Workers	broad	56,770	3.3	21.67	45,070	1.4	12.37	15.08	18.89	25.52	36.06	25,720	31,360	39,280	53,080	75,010		
47-2131	Insulation Workers, Floor, Ceiling, and Wall	detailed	29,500	4.4	18.99	39,490	1.4	11.24	13.73	17.15	22.06	29.58	23,380	28,570	35,660	45,880	61,520		
47-2132	Insulation Workers, Mechanical	detailed	27,270	5.1	24.57	51,100	2.1	13.91	16.97	21.84	29.46	40.50	28,920	35,300	45,430	61,270	84,230		
47-2140	Painters and Paperhangers	broad	220,470	1.2	19.92	41,430	0.7	11.95	14.49	18.04	23.81	30.55	24,850	30,130	37,520	49,520	63,540		
47-2141	Painters, Construction and Maintenance	detailed	217,280	1.2	19.96	41,510	0.7	11.95	14.51	18.06	23.85	30.61	24,860	30,190	37,570	49,610	63,670		
47-2142	Paperhangers	detailed	3,190	23.4	17.53	36,470	3.1	11.66	13.44	16.23	20.53	25.75	24,250	27,950	33,770	42,690	53,560		
47-2150	Pipelayers, Plumbers, Pipefitters, and Steamfitters	broad	451,500	1.1	26.38	54,870	0.5	14.23	18.01	24.18	32.28	42.51	29,590	37,460	50,300	67,150	88,420		
47-2151	Pipelayers	detailed	39,620	2.6	20.61	42,860	0.9	12.66	14.79	18.47	24.94	32.47	26,320	30,760	38,410	51,870	67,550		
47-2152	Plumbers, Pipefitters, and Steamfitters	detailed	411,870	1.2	26.94	56,030	0.6	14.63	18.53	24.74	33.06	43.53	30,430	38,530	51,450	68,770	90,530		
47-2160	Plasterers and Stucco Masons	broad	22,810	4.9	21.19	44,070	1.6	12.89	15.65	18.70	24.45	34.27	26,820	32,560	38,890	50,850	71,290		
47-2161	Plasterers and Stucco Masons	detailed	22,810	4.9	21.19	44,070	1.6	12.89	15.65	18.70	24.45	34.27	26,820	32,560	38,890	50,850	71,290		
47-2170	Reinforcing Iron and Rebar Workers	broad	20,020	5.6	25.77	53,600	2.0	14.29	17.14	22.89	32.38	43.26	29,720	35,650	47,600	67,340	89,980		
47-2171	Reinforcing Iron and Rebar Workers	detailed	20,020	5.6	25.77	53,600	2.0	14.29	17.14	22.89	32.38	43.26	29,720	35,650	47,600	67,340	89,980		
47-2180	Roofers	broad	116,410	1.7	20.23	42,080	1.1	12.04	14.48	18.15	24.03	31.07	25,040	30,110	37,760	49,980	64,630		
47-2181	Roofers	detailed	116,410	1.7	20.23	42,080	1.1	12.04	14.48	18.15	24.03	31.07	25,040	30,110	37,760	49,980	64,630		
47-2210	Sheet Metal Workers	broad	134,450	2.1	24.56	51,080	0.9	12.81	16.50	22.57	30.20	41.03	26,640	34,320	46,940	62,820	85,340		
47-2211	Sheet Metal Workers	detailed	134,450	2.1	24.56	51,080	0.9	12.81	16.50	22.57	30.20	41.03	26,640	34,320	46,940	62,820	85,340		
47-2220	Structural Iron and Steel Workers	broad	69,440	2.6	26.94	56,040	1.1	14.63	17.93	24.91	34.24	44.15	30,440	37,290	51,800	71,220	91,830		
47-2221	Structural Iron and Steel Workers	detailed	69,440	2.6	26.94	56,040	1.1	14.63	17.93	24.91	34.24	44.15	30,440	37,290	51,800	71,220	91,830		
47-2230	Solar Photovoltaic Installers	broad	8,870	11.5	20.43	42,500	2.1	13.45	15.89	18.87	23.48	29.12	27,970	33,050	39,240	48,850	60,570		
47-2231	Solar Photovoltaic Installers	detailed	8,870	11.5	20.43	42,500	2.1	13.45	15.89	18.87	23.48	29.12	27,970	33,050	39,240	48,850	60,570		
47-3000	Helpers, Construction Trades	minor	228,590	1.4	14.86	30,900	0.4	9.75	11.52	14.03	17.35	21.34	20,290	23,970	29,180	36,090	44,390		
47-3010	Helpers, Construction Trades	broad	228,590	1.4	14.86	30,900	0.4	9.75	11.52	14.03	17.35	21.34	20,290	23,970	29,180	36,090	44,390		
